Date,Price,Open,High,Low,Vol.,Change %,Symbol
27-06-2025,"1,015.60",994.4,"1,046.90",993,6.04M,2.38%,ADNA
26-06-2025,992,984,993.5,976.1,2.25M,1.11%,ADNA
25-06-2025,981.1,987,997,979.5,2.29M,-0.63%,ADNA
24-06-2025,987.3,975,"1,001.90",974,3.50M,2.79%,ADNA
23-06-2025,960.5,939.8,964.9,935,1.73M,1.35%,ADNA
20-06-2025,947.7,938,959.4,936,3.31M,1.47%,ADNA
19-06-2025,934,970,973.4,929,2.42M,-3.60%,ADNA
18-06-2025,968.9,977.5,985.6,963.2,1.63M,-0.88%,ADNA
17-06-2025,977.5,992.8,997.5,975,1.28M,-1.46%,ADNA
16-06-2025,992,989.5,997,968.6,1.90M,0.25%,ADNA
13-06-2025,989.5,996,"1,002.90",985.3,2.44M,-2.59%,ADNA
12-06-2025,"1,015.80","1,050.00","1,050.00","1,012.00",2.18M,-2.96%,ADNA
11-06-2025,"1,046.80","1,066.00","1,070.00","1,033.30",2.52M,-1.29%,ADNA
10-06-2025,"1,060.50","1,039.70","1,077.00","1,034.70",5.44M,2.53%,ADNA
09-06-2025,"1,034.30","1,024.20","1,044.40","1,020.00",3.70M,1.52%,ADNA
06-06-2025,"1,018.80","1,008.00","1,024.20","1,004.80",2.62M,1.51%,ADNA
05-06-2025,"1,003.60","1,006.00","1,019.00","1,002.00",1.45M,-0.12%,ADNA
04-06-2025,"1,004.80",997.5,"1,009.00",983.7,1.70M,1.23%,ADNA
03-06-2025,992.6,"1,009.10","1,018.00",988,2.44M,-1.64%,ADNA
02-06-2025,"1,009.10","1,018.50","1,024.70","1,007.00",2.23M,-0.52%,ADNA
30-05-2025,"1,014.35","1,019.50","1,028.00","1,004.20",1.67M,-0.46%,ADNA
29-05-2025,"1,019.05","1,009.20","1,027.00","1,000.55",2.70M,1.72%,ADNA
28-05-2025,"1,001.85","1,013.20","1,025.45",999.6,2.10M,-1.10%,ADNA
27-05-2025,"1,013.00","1,011.50","1,022.50","1,001.00",1.74M,0.11%,ADNA
26-05-2025,"1,011.85",997,"1,021.40",993.3,3.40M,2.52%,ADNA
23-05-2025,986.95,987,999.05,976,2.54M,0.11%,ADNA
22-05-2025,985.85,996.1,"1,006.00",977,2.23M,-1.07%,ADNA
21-05-2025,996.5,985,"1,003.00",977.2,2.23M,1.28%,ADNA
20-05-2025,983.95,"1,016.00","1,020.95",981.8,2.71M,-2.96%,ADNA
19-05-2025,"1,014.00","1,031.95","1,038.35","1,010.05",3.18M,-0.60%,ADNA
16-05-2025,"1,020.10",971.45,"1,025.00",965.2,7.64M,5.39%,ADNA
15-05-2025,967.9,972.1,972.8,953.4,4.95M,0.07%,ADNA
14-05-2025,967.25,966,975,957.8,3.63M,0.96%,ADNA
13-05-2025,958.05,940.55,973.7,933.2,4.26M,1.86%,ADNA
12-05-2025,940.55,914.9,945,911.05,6.22M,6.95%,ADNA
09-05-2025,879.45,859.4,887.85,854.35,3.05M,-0.12%,ADNA
08-05-2025,880.5,926.05,933.2,870.2,4.28M,-4.01%,ADNA
07-05-2025,917.25,901.2,929,901.1,3.18M,-0.65%,ADNA
06-05-2025,923.25,966,971.25,918,4.15M,-4.40%,ADNA
05-05-2025,965.7,912.7,"1,003.50",910.55,13.65M,6.68%,ADNA
02-05-2025,905.25,902.05,931.95,900,3.42M,0.51%,ADNA
30-04-2025,900.7,922.8,929,895,3.00M,-2.35%,ADNA
29-04-2025,922.4,960,961.9,918.9,6.04M,-1.98%,ADNA
28-04-2025,941,915.35,944.95,909.15,3.69M,3.12%,ADNA
25-04-2025,912.55,974,975.85,903.7,6.82M,-5.82%,ADNA
24-04-2025,968.95,956.9,974,948.75,3.60M,1.73%,ADNA
23-04-2025,952.5,950,956.9,926,2.61M,0.98%,ADNA
22-04-2025,943.3,962,965.5,941.55,2.28M,-1.35%,ADNA
21-04-2025,956.25,954.7,966.6,944,2.15M,0.96%,ADNA
17-04-2025,947.15,945.6,972,940,2.91M,0.16%,ADNA
16-04-2025,945.6,936.95,955.95,931.5,2.20M,0.96%,ADNA
15-04-2025,936.65,910,942,901.3,2.94M,4.81%,ADNA
11-04-2025,893.65,890,903.4,878.7,2.38M,3.82%,ADNA
09-04-2025,860.75,874,878.95,850.5,2.52M,-1.72%,ADNA
08-04-2025,875.8,899,908.1,873.3,3.36M,0.29%,ADNA
07-04-2025,873.3,850,891.95,850,3.32M,-5.47%,ADNA
04-04-2025,923.8,949.95,956,917.65,3.23M,-3.30%,ADNA
03-04-2025,955.3,927,966.5,927,3.31M,1.30%,ADNA
02-04-2025,943.05,926.9,945.1,910.7,2.97M,2.60%,ADNA
01-04-2025,919.15,948,962,916.65,3.39M,-3.11%,ADNA
28-03-2025,948.65,967.85,976.45,942.05,4.08M,-1.17%,ADNA
27-03-2025,959.9,910,966.6,905.2,5.92M,5.24%,ADNA
26-03-2025,912.1,921.95,942,910,3.19M,-1.22%,ADNA
25-03-2025,923.4,959,966,916,3.50M,-3.10%,ADNA
24-03-2025,952.9,972,981,949.05,3.63M,-0.14%,ADNA
21-03-2025,954.25,925,983.35,920.55,8.15M,3.34%,ADNA
20-03-2025,923.4,920.3,927.95,902.05,3.21M,1.34%,ADNA
19-03-2025,911.2,904.05,918.75,901.4,2.98M,1.14%,ADNA
18-03-2025,900.9,904.7,911.9,889.1,4.22M,0.50%,ADNA
17-03-2025,896.45,873.65,908.45,868.85,5.90M,2.61%,ADNA
13-03-2025,873.65,874,896.85,858,11.78M,2.37%,ADNA
12-03-2025,853.45,834.4,858,806.35,4.83M,3.55%,ADNA
11-03-2025,824.2,819.25,834.35,810.6,3.50M,-0.22%,ADNA
10-03-2025,826.05,840.9,871,823.25,6.60M,-1.33%,ADNA
07-03-2025,837.2,840,847.3,823.15,6.08M,-1.03%,ADNA
06-03-2025,845.95,868.8,872.45,836,10.17M,-0.32%,ADNA
05-03-2025,848.7,769,857.9,769,17.90M,10.43%,ADNA
04-03-2025,768.55,783.2,796.65,765.6,7.73M,-4.42%,ADNA
03-03-2025,804.1,775,808.8,758,5.72M,3.84%,ADNA
28-02-2025,774.4,795.1,815,760.15,43.95M,-4.60%,ADNA
27-02-2025,811.75,848.65,859.45,806.3,5.61M,-3.44%,ADNA
25-02-2025,840.65,836.5,867,828.65,5.30M,0.55%,ADNA
24-02-2025,836.05,840,842.7,819.1,3.68M,-1.57%,ADNA
21-02-2025,849.35,864.95,877,841,2.90M,-1.80%,ADNA
20-02-2025,864.95,861,883.95,845,3.50M,0.03%,ADNA
19-02-2025,864.7,875.25,885.85,860.95,4.12M,-3.66%,ADNA
18-02-2025,897.55,899,904.9,870.1,2.72M,0.81%,ADNA
17-02-2025,890.35,878.95,900.85,840.45,4.34M,0.67%,ADNA
14-02-2025,884.4,920,923.65,873,2.87M,-3.21%,ADNA
13-02-2025,913.75,927.05,945.95,908.05,2.47M,-0.34%,ADNA
12-02-2025,916.9,950.05,956.95,897.05,4.10M,-3.10%,ADNA
11-02-2025,946.2,965,985.9,938.05,3.77M,-0.82%,ADNA
10-02-2025,954.05,996,998.95,950.05,1.53M,-3.58%,ADNA
07-02-2025,989.5,999.9,"1,009.55",984.1,1.24M,-0.81%,ADNA
06-02-2025,997.6,"1,025.90","1,025.90",993.5,1.10M,-1.98%,ADNA
05-02-2025,"1,017.80",987.05,"1,028.70",987.05,2.43M,3.52%,ADNA
04-02-2025,983.15,973.2,990,973.2,1.33M,1.35%,ADNA
03-02-2025,970.1,994.9,994.9,967.5,1.67M,-2.65%,ADNA
01-02-2025,996.5,"1,010.00","1,049.90",986,4.23M,-0.11%,ADNA
31-01-2025,997.55,973.9,"1,006.80",971.55,3.12M,2.64%,ADNA
30-01-2025,971.85,986,"1,001.90",965.7,1.87M,-1.60%,ADNA
29-01-2025,987.65,989,"1,006.35",982.4,1.87M,0.04%,ADNA
28-01-2025,987.3,999,"1,012.75",965.7,2.10M,-1.17%,ADNA
27-01-2025,998.95,995.1,"1,003.00",982.95,2.29M,-1.30%,ADNA
24-01-2025,"1,012.10","1,037.25","1,065.00","1,006.00",4.98M,-1.76%,ADNA
23-01-2025,"1,030.25","1,026.00","1,049.40","1,015.00",3.05M,-0.14%,ADNA
22-01-2025,"1,031.70","1,040.00","1,042.80","1,007.00",2.66M,-1.34%,ADNA
21-01-2025,"1,045.70","1,063.30","1,070.00","1,037.75",1.99M,-1.97%,ADNA
20-01-2025,"1,066.75","1,082.00","1,088.00","1,054.25",2.46M,-1.06%,ADNA
17-01-2025,"1,078.20","1,078.90","1,089.50","1,056.15",3.49M,0.74%,ADNA
16-01-2025,"1,070.25","1,107.05","1,127.00","1,063.40",7.08M,3.40%,ADNA
15-01-2025,"1,035.05","1,040.00","1,080.00","1,023.50",13.28M,2.80%,ADNA
14-01-2025,"1,006.85",898.05,"1,018.40",897.5,17.20M,13.16%,ADNA
13-01-2025,889.75,937.8,937.8,885,2.62M,-5.65%,ADNA
10-01-2025,943.05,970.05,977.5,940.4,2.10M,-3.54%,ADNA
09-01-2025,977.7,989.5,"1,002.00",975.1,1.24M,-1.14%,ADNA
08-01-2025,988.95,"1,010.00","1,011.55",981,1.70M,-1.65%,ADNA
07-01-2025,"1,005.50",986.95,"1,014.80",985.1,2.64M,2.33%,ADNA
06-01-2025,982.6,"1,039.00","1,040.50",980,3.32M,-5.36%,ADNA
03-01-2025,"1,038.25","1,049.65","1,069.90","1,036.00",2.14M,-0.79%,ADNA
02-01-2025,"1,046.50","1,048.00","1,055.90","1,035.00",1.42M,0.01%,ADNA
01-01-2025,"1,046.40","1,040.70","1,060.00","1,038.95",1.56M,0.55%,ADNA
31-12-2024,"1,040.70","1,070.95","1,070.95","1,029.00",2.59M,-3.25%,ADNA
30-12-2024,"1,075.65","1,060.00","1,113.70","1,042.00",6.97M,2.05%,ADNA
27-12-2024,"1,054.00","1,065.00","1,076.65","1,044.25",2.87M,-0.96%,ADNA
26-12-2024,"1,064.25","1,030.25","1,082.20","1,023.00",5.61M,3.22%,ADNA
24-12-2024,"1,031.05","1,035.60","1,059.05","1,020.00",2.49M,-0.35%,ADNA
23-12-2024,"1,034.65","1,049.70","1,057.95","1,023.60",2.78M,0.03%,ADNA
20-12-2024,"1,034.35","1,074.90","1,119.00","1,015.10",14.34M,-3.66%,ADNA
19-12-2024,"1,073.65","1,080.00","1,103.55","1,062.55",2.94M,-2.88%,ADNA
18-12-2024,"1,105.50","1,145.05","1,150.00","1,102.00",2.65M,-3.30%,ADNA
17-12-2024,"1,143.25","1,167.90","1,178.95","1,138.00",2.30M,-2.12%,ADNA
16-12-2024,"1,168.05","1,200.95","1,210.50","1,163.65",2.72M,-2.53%,ADNA
13-12-2024,"1,198.40","1,220.00","1,252.30","1,179.30",6.89M,-1.61%,ADNA
12-12-2024,"1,217.95","1,143.85","1,249.00","1,124.20",10.82M,6.09%,ADNA
11-12-2024,"1,148.05","1,171.00","1,189.45","1,143.00",2.67M,-2.43%,ADNA
10-12-2024,"1,176.65","1,224.95","1,224.95","1,165.35",3.10M,-3.31%,ADNA
09-12-2024,"1,216.95","1,210.65","1,236.00","1,180.00",3.51M,0.52%,ADNA
06-12-2024,"1,210.65","1,236.05","1,266.85","1,205.15",3.82M,-1.54%,ADNA
05-12-2024,"1,229.60","1,270.00","1,270.60","1,220.00",4.52M,-2.48%,ADNA
04-12-2024,"1,260.85","1,320.00","1,330.05","1,251.90",5.11M,-3.96%,ADNA
03-12-2024,"1,312.80","1,344.00","1,365.00","1,305.00",7.69M,-1.14%,ADNA
02-12-2024,"1,327.95","1,360.55","1,447.70","1,301.90",19.68M,0.31%,ADNA
29-11-2024,"1,323.90","1,149.00","1,368.00","1,138.50",23.77M,21.77%,ADNA
28-11-2024,"1,087.20","1,020.00","1,087.20","1,014.00",7.84M,10.00%,ADNA
27-11-2024,988.4,890,988.4,870.25,11.00M,10.00%,ADNA
26-11-2024,898.55,968.8,968.8,891.85,7.53M,-7.25%,ADNA
25-11-2024,968.8,"1,080.20","1,141.00",933,28.62M,-7.89%,ADNA
22-11-2024,"1,051.80","1,085.00","1,219.00","1,021.00",22.04M,-8.20%,ADNA
21-11-2024,"1,145.70","1,160.00","1,212.00","1,132.00",9.52M,-18.90%,ADNA
19-11-2024,"1,412.70","1,448.05","1,467.00","1,400.10",972.10K,-3.04%,ADNA
18-11-2024,"1,456.95","1,512.45","1,517.75","1,450.00",626.64K,-2.24%,ADNA
14-11-2024,"1,490.30","1,480.00","1,519.95","1,473.85",571.47K,1.49%,ADNA
13-11-2024,"1,468.45","1,503.00","1,542.55","1,459.55",632.05K,-3.65%,ADNA
12-11-2024,"1,524.15","1,550.00","1,573.00","1,511.00",523.18K,-2.13%,ADNA
11-11-2024,"1,557.40","1,590.10","1,599.55","1,550.30",430.66K,-2.57%,ADNA
08-11-2024,"1,598.55","1,640.05","1,645.00","1,581.40",546.53K,-2.69%,ADNA
07-11-2024,"1,642.70","1,725.85","1,725.85","1,635.00",848.21K,-4.56%,ADNA
06-11-2024,"1,721.15","1,652.00","1,733.95","1,636.70",966.15K,4.68%,ADNA
05-11-2024,"1,644.25","1,600.00","1,655.00","1,594.00",379.96K,2.00%,ADNA
04-11-2024,"1,611.95","1,625.00","1,630.00","1,606.30",388.29K,-1.27%,ADNA
01-11-2024,"1,632.65","1,620.00","1,639.55","1,614.45",132.41K,2.15%,ADNA
31-10-2024,"1,598.30","1,642.10","1,664.00","1,591.95",716.98K,-2.20%,ADNA
30-10-2024,"1,634.20","1,615.00","1,653.75","1,596.65",713.38K,-0.06%,ADNA
29-10-2024,"1,635.10","1,612.00","1,641.00","1,588.00",540.22K,1.36%,ADNA
28-10-2024,"1,613.15","1,644.00","1,661.70","1,588.55",850.38K,-1.88%,ADNA
25-10-2024,"1,644.00","1,700.00","1,718.90","1,625.00",707.63K,-2.86%,ADNA
24-10-2024,"1,692.40","1,691.00","1,710.85","1,681.00",472.96K,-0.57%,ADNA
23-10-2024,"1,702.10","1,684.45","1,725.00","1,627.85",1.50M,1.05%,ADNA
22-10-2024,"1,684.45","1,732.00","1,747.40","1,668.25",809.41K,-1.54%,ADNA
21-10-2024,"1,710.80","1,741.00","1,753.00","1,705.00",298.22K,-1.45%,ADNA
18-10-2024,"1,736.05","1,735.00","1,745.50","1,703.00",410.95K,0.14%,ADNA
17-10-2024,"1,733.55","1,750.05","1,767.70","1,719.00",355.96K,-1.00%,ADNA
16-10-2024,"1,751.05","1,760.00","1,774.20","1,740.55",377.38K,-0.68%,ADNA
15-10-2024,"1,763.00","1,777.00","1,783.90","1,750.00",335.44K,-0.70%,ADNA
14-10-2024,"1,775.35","1,793.00","1,804.35","1,765.05",369.97K,-0.94%,ADNA
11-10-2024,"1,792.20","1,782.00","1,807.00","1,767.00",475.44K,0.66%,ADNA
10-10-2024,"1,780.50","1,804.70","1,804.70","1,758.20",595.69K,-0.22%,ADNA
09-10-2024,"1,784.45","1,827.00","1,833.95","1,779.45",542.96K,-1.62%,ADNA
08-10-2024,"1,813.85","1,751.00","1,822.00","1,725.55",752.39K,3.50%,ADNA
07-10-2024,"1,752.45","1,801.15","1,815.10","1,735.00",694.90K,-2.71%,ADNA
04-10-2024,"1,801.20","1,811.90","1,835.00","1,780.00",883.17K,-0.37%,ADNA
03-10-2024,"1,807.80","1,865.00","1,868.60","1,775.75",1.69M,-4.09%,ADNA
01-10-2024,"1,884.95","1,915.55","1,929.55","1,880.00",798.10K,-0.93%,ADNA
30-09-2024,"1,902.70","1,985.00","1,988.45","1,891.90",1.37M,-3.99%,ADNA
27-09-2024,"1,981.85","2,060.00","2,084.30","1,963.75",2.30M,-3.69%,ADNA
26-09-2024,"2,057.85","2,080.00","2,091.00","2,039.20",804.17K,-0.43%,ADNA
25-09-2024,"2,066.75","2,079.00","2,087.75","2,027.10",1.11M,-0.18%,ADNA
24-09-2024,"2,070.55","2,037.60","2,079.65","2,023.70",2.24M,1.94%,ADNA
23-09-2024,"2,031.20","2,028.95","2,042.90","1,963.05",3.98M,1.36%,ADNA
20-09-2024,"2,003.95","1,962.95","2,019.95","1,947.00",5.66M,2.09%,ADNA
19-09-2024,"1,962.95","1,941.00","1,968.35","1,905.80",4.63M,0.62%,ADNA
18-09-2024,"1,950.80","1,940.00","1,965.00","1,925.10",2.91M,-0.18%,ADNA
17-09-2024,"1,954.40","1,930.80","1,978.00","1,886.00",4.39M,1.22%,ADNA
16-09-2024,"1,930.80","1,850.00","1,941.65","1,833.15",5.34M,7.97%,ADNA
13-09-2024,"1,788.20","1,807.00","1,819.80","1,780.40",452.37K,-1.31%,ADNA
12-09-2024,"1,811.90","1,822.45","1,834.90","1,805.30",456.05K,-0.14%,ADNA
11-09-2024,"1,814.45","1,852.10","1,865.00","1,809.10",515.63K,-1.91%,ADNA
10-09-2024,"1,849.70","1,866.00","1,893.00","1,838.50",535.04K,-0.86%,ADNA
09-09-2024,"1,865.75","1,865.00","1,882.65","1,822.40",717.80K,0.13%,ADNA
06-09-2024,"1,863.30","1,902.90","1,929.45","1,852.30",777.23K,-1.43%,ADNA
05-09-2024,"1,890.30","1,931.55","1,947.00","1,885.00",576.53K,-2.10%,ADNA
04-09-2024,"1,930.90","1,877.00","1,935.45","1,872.00",794.72K,1.74%,ADNA
03-09-2024,"1,897.90","1,947.00","1,957.50","1,891.00",923.97K,-2.46%,ADNA
02-09-2024,"1,945.70","1,839.10","1,960.00","1,839.10",2.88M,5.85%,ADNA
30-08-2024,"1,838.15","1,833.75","1,861.80","1,824.00",1.05M,0.46%,ADNA
29-08-2024,"1,829.65","1,861.00","1,879.20","1,811.60",534.41K,-1.69%,ADNA
28-08-2024,"1,861.10","1,880.00","1,892.55","1,847.25",434.98K,-1.36%,ADNA
27-08-2024,"1,886.80","1,888.00","1,909.00","1,875.20",307.63K,-0.11%,ADNA
26-08-2024,"1,888.90","1,914.00","1,914.00","1,875.40",351.17K,-0.63%,ADNA
23-08-2024,"1,900.90","1,889.90","1,924.50","1,887.50",774.78K,0.77%,ADNA
22-08-2024,"1,886.35","1,920.85","1,922.00","1,870.25",755.08K,-1.80%,ADNA
21-08-2024,"1,920.85","1,925.00","1,992.95","1,905.00",1.48M,-0.19%,ADNA
20-08-2024,"1,924.60","1,907.70","1,940.00","1,880.10",1.09M,1.40%,ADNA
19-08-2024,"1,898.00","1,811.00","1,909.90","1,810.20",1.75M,3.66%,ADNA
16-08-2024,"1,831.00","1,808.30","1,840.00","1,787.00",883.84K,1.26%,ADNA
14-08-2024,"1,808.30","1,800.00","1,826.45","1,783.40",815.84K,-0.95%,ADNA
13-08-2024,"1,825.65","1,816.20","1,847.40","1,809.15",1.30M,1.52%,ADNA
12-08-2024,"1,798.30","1,725.00","1,816.00","1,667.50",4.03M,0.98%,ADNA
09-08-2024,"1,780.85","1,800.00","1,806.00","1,772.00",392.05K,0.15%,ADNA
08-08-2024,"1,778.15","1,781.40","1,802.10","1,767.05",539.31K,0.32%,ADNA
07-08-2024,"1,772.50","1,776.75","1,791.95","1,763.00",576.70K,1.31%,ADNA
06-08-2024,"1,749.60","1,800.00","1,823.00","1,742.30",1.13M,-1.08%,ADNA
05-08-2024,"1,768.75","1,810.00","1,854.50","1,760.00",1.76M,-5.99%,ADNA
02-08-2024,"1,881.40","1,868.95","1,914.80","1,861.15",1.83M,-1.08%,ADNA
01-08-2024,"1,901.95","1,850.00","1,920.00","1,843.35",11.73M,2.96%,ADNA
31-07-2024,"1,847.20","1,844.00","1,866.00","1,811.25",9.92M,0.81%,ADNA
30-07-2024,"1,832.40","1,845.00","1,876.45","1,824.00",8.90M,-0.21%,ADNA
29-07-2024,"1,836.25","1,824.85","1,855.00","1,800.10",8.95M,1.80%,ADNA
26-07-2024,"1,803.70","1,887.80","1,903.65","1,788.00",2.84M,-0.92%,ADNA
25-07-2024,"1,820.50","1,710.00","1,849.95","1,701.00",3.00M,6.09%,ADNA
24-07-2024,"1,716.00","1,748.00","1,748.00","1,711.30",535.20K,-0.25%,ADNA
23-07-2024,"1,720.30","1,750.00","1,792.00","1,680.00",2.18M,0.29%,ADNA
22-07-2024,"1,715.25","1,723.95","1,735.65","1,700.20",309.25K,-0.47%,ADNA
19-07-2024,"1,723.30","1,750.00","1,751.90","1,712.60",397.35K,-1.39%,ADNA
18-07-2024,"1,747.55","1,770.00","1,780.95","1,725.00",784.73K,-0.70%,ADNA
16-07-2024,"1,759.95","1,757.95","1,820.00","1,750.50",1.23M,1.08%,ADNA
15-07-2024,"1,741.10","1,736.00","1,749.80","1,726.00",293.61K,0.34%,ADNA
12-07-2024,"1,735.25","1,752.95","1,756.75","1,729.00",365.49K,-0.68%,ADNA
11-07-2024,"1,747.05","1,756.00","1,763.40","1,740.00",351.50K,-0.49%,ADNA
10-07-2024,"1,755.65","1,766.70","1,770.60","1,732.15",438.96K,-0.04%,ADNA
09-07-2024,"1,756.30","1,761.00","1,815.00","1,748.30",674.01K,-0.01%,ADNA
08-07-2024,"1,756.45","1,759.95","1,765.45","1,729.00",490.89K,0.12%,ADNA
05-07-2024,"1,754.30","1,765.20","1,775.00","1,751.25",398.93K,-0.71%,ADNA
04-07-2024,"1,766.80","1,780.00","1,780.00","1,764.00",344.26K,-0.46%,ADNA
03-07-2024,"1,775.05","1,775.00","1,786.40","1,762.05",549.83K,0.05%,ADNA
02-07-2024,"1,774.15","1,780.15","1,818.80","1,769.10",683.05K,-0.15%,ADNA
01-07-2024,"1,776.85","1,790.00","1,797.00","1,772.10",276.67K,-0.67%,ADNA
28-06-2024,"1,788.80","1,809.30","1,815.00","1,777.50",485.41K,-1.09%,ADNA
27-06-2024,"1,808.45","1,779.90","1,817.95","1,755.05",569.49K,1.92%,ADNA
26-06-2024,"1,774.30","1,804.70","1,809.85","1,765.00",433.14K,-1.27%,ADNA
25-06-2024,"1,797.10","1,812.00","1,819.70","1,786.00",441.04K,-0.84%,ADNA
24-06-2024,"1,812.35","1,783.80","1,830.00","1,771.00",674.74K,1.79%,ADNA
21-06-2024,"1,780.45","1,810.00","1,814.30","1,775.25",753.91K,-1.44%,ADNA
20-06-2024,"1,806.40","1,807.75","1,816.40","1,785.50",724.08K,0.94%,ADNA
19-06-2024,"1,789.65","1,820.00","1,821.65","1,775.00",971.69K,-1.34%,ADNA
18-06-2024,"1,814.00","1,825.00","1,840.30","1,808.00",633.55K,0.43%,ADNA
14-06-2024,"1,806.30","1,799.00","1,825.00","1,787.05",1.15M,0.49%,ADNA
13-06-2024,"1,797.55","1,839.15","1,853.85","1,792.05",836.37K,-1.63%,ADNA
12-06-2024,"1,827.35","1,859.90","1,868.60","1,818.65",596.60K,-1.53%,ADNA
11-06-2024,"1,855.70","1,898.00","1,898.00","1,840.00",666.37K,-1.31%,ADNA
10-06-2024,"1,880.35","1,929.00","1,935.00","1,859.80",1.24M,0.86%,ADNA
07-06-2024,"1,864.25","1,845.00","1,888.95","1,812.80",1.69M,-0.05%,ADNA
06-06-2024,"1,865.20","1,875.00","1,919.00","1,845.00",1.91M,1.99%,ADNA
05-06-2024,"1,828.85","1,704.00","1,849.30","1,545.15",5.25M,11.11%,ADNA
04-06-2024,"1,646.00","2,029.90","2,029.90","1,630.40",8.29M,-19.23%,ADNA
03-06-2024,"2,038.00","2,125.00","2,174.10","1,950.10",7.24M,6.79%,ADNA
31-05-2024,"1,908.35","1,874.00","1,993.90","1,870.00",4.49M,1.78%,ADNA
30-05-2024,"1,874.90","1,874.00","1,894.30","1,840.10",668.45K,-0.25%,ADNA
29-05-2024,"1,879.60","1,872.00","1,908.00","1,865.35",626.18K,-0.74%,ADNA
28-05-2024,"1,893.65","1,935.00","1,935.00","1,865.15",1.85M,-1.86%,ADNA
27-05-2024,"1,929.50","1,943.70","1,958.80","1,891.00",4.35M,0.15%,ADNA
24-05-2024,"1,926.65","1,898.80","1,949.00","1,889.05",2.93M,2.00%,ADNA
23-05-2024,"1,888.80","1,870.00","1,909.00","1,845.55",3.89M,1.20%,ADNA
22-05-2024,"1,866.45","1,879.00","1,898.00","1,860.00",578.31K,0.38%,ADNA
21-05-2024,"1,859.35","1,825.00","1,919.00","1,810.00",1.27M,1.38%,ADNA
18-05-2024,"1,834.00","1,834.00","1,834.00","1,834.00",,0.05%,ADNA
17-05-2024,"1,833.00","1,830.05","1,840.00","1,820.00",3.25M,-0.62%,ADNA
16-05-2024,"1,844.40","1,848.40","1,859.80","1,807.00",3.67M,0.29%,ADNA
15-05-2024,"1,839.15","1,790.00","1,845.00","1,782.65",8.28M,2.81%,ADNA
14-05-2024,"1,788.80","1,719.00","1,800.00","1,685.00",3.66M,4.29%,ADNA
13-05-2024,"1,715.15","1,710.10","1,735.00","1,660.00",3.45M,0.02%,ADNA
10-05-2024,"1,714.75","1,730.05","1,758.00","1,700.05",2.25M,0.15%,ADNA
09-05-2024,"1,712.15","1,788.00","1,821.65","1,702.15",490.72K,-3.43%,ADNA
08-05-2024,"1,773.00","1,728.00","1,799.00","1,725.30",397.01K,2.72%,ADNA
07-05-2024,"1,726.00","1,759.00","1,790.00","1,711.00",456.46K,-2.30%,ADNA
06-05-2024,"1,766.65","1,760.00","1,785.95","1,750.00",558.58K,-1.84%,ADNA
03-05-2024,"1,799.80","1,796.00","1,820.00","1,745.25",906.39K,0.72%,ADNA
02-05-2024,"1,786.85","1,798.00","1,805.00","1,759.20",517.70K,-0.60%,ADNA
30-04-2024,"1,797.65","1,814.00","1,838.80","1,791.00",488.77K,-0.51%,ADNA
29-04-2024,"1,806.85","1,815.90","1,822.00","1,795.75",293.37K,0.01%,ADNA
26-04-2024,"1,806.65","1,820.00","1,823.30","1,797.05",288.47K,-0.33%,ADNA
25-04-2024,"1,812.65","1,818.00","1,819.65","1,792.35",405.97K,0.24%,ADNA
24-04-2024,"1,808.30","1,824.95","1,838.50","1,795.00",294.14K,-0.45%,ADNA
23-04-2024,"1,816.40","1,809.65","1,840.00","1,799.70",631.34K,1.26%,ADNA
22-04-2024,"1,793.75","1,802.00","1,814.60","1,780.00",346.71K,1.34%,ADNA
19-04-2024,"1,770.05","1,761.20","1,785.00","1,733.00",665.96K,-0.30%,ADNA
18-04-2024,"1,775.45","1,829.70","1,849.90","1,761.20",675.36K,-2.00%,ADNA
16-04-2024,"1,811.65","1,803.00","1,838.10","1,802.20",495.01K,-0.19%,ADNA
15-04-2024,"1,815.10","1,801.00","1,850.00","1,800.00",978.52K,-3.66%,ADNA
12-04-2024,"1,884.05","1,907.90","1,925.00","1,880.00",393.68K,-1.23%,ADNA
10-04-2024,"1,907.50","1,920.05","1,924.15","1,895.00",301.53K,-0.45%,ADNA
09-04-2024,"1,916.20","1,930.40","1,945.00","1,908.95",294.09K,-0.15%,ADNA
08-04-2024,"1,919.10","1,948.05","1,974.95","1,904.40",893.40K,0.90%,ADNA
05-04-2024,"1,901.95","1,890.85","1,937.75","1,875.00",724.44K,0.59%,ADNA
04-04-2024,"1,890.85","1,900.50","1,925.00","1,882.00",791.18K,0.63%,ADNA
03-04-2024,"1,878.95","1,893.15","1,904.00","1,877.00",611.12K,-0.72%,ADNA
02-04-2024,"1,892.65","1,891.00","1,906.00","1,872.05",440.58K,0.23%,ADNA
01-04-2024,"1,888.30","1,865.00","1,908.90","1,865.00",573.43K,2.90%,ADNA
28-03-2024,"1,835.15","1,832.55","1,863.00","1,820.00",605.15K,0.69%,ADNA
27-03-2024,"1,822.50","1,869.70","1,895.00","1,804.00",1.17M,-1.96%,ADNA
26-03-2024,"1,859.00","1,840.00","1,938.70","1,840.00",955.70K,0.39%,ADNA
22-03-2024,"1,851.75","1,857.05","1,865.00","1,837.05",390.80K,-0.19%,ADNA
21-03-2024,"1,855.35","1,861.00","1,869.00","1,831.25",328.50K,0.41%,ADNA
